season,season_type,week,matchup_key,away_tla,home_tla,stage,analysis_available,best_edge_market,best_edge_side,best_edge_score,best_edge_status,best_edge_label,engine_recommendation,spread_side,spread_score,spread_threshold,spread_status,spread_cleared_threshold,spread_blocked,spread_blockers,spread_signal_sources,spread_conflict_sources,total_side,total_score,total_threshold,total_status,total_cleared_threshold,total_blocked,total_blockers,total_signal_sources,total_conflict_sources,moneyline_status,moneyline_side,moneyline_line,moneyline_away_odds,moneyline_home_odds,moneyline_away_fair_prob,moneyline_home_fair_prob,moneyline_away_model_prob,moneyline_home_model_prob,moneyline_away_edge,moneyline_home_edge,moneyline_away_ev,moneyline_home_ev,moneyline_selected_ev,moneyline_selected_edge,moneyline_market_hold,division_game,conference_game,away_division,home_division,pythagorean_side,market_expectation_side,value_gap_side,overperformance_side,pythagorean_pick_alignment,market_expectation_pick_alignment,value_gap_pick_alignment,overperformance_pick_alignment,pythagorean_wins_delta,vegas_win_total_delta,pythagorean_vs_vegas_delta,actual_vs_pythagorean_delta,expectation_games_tracked_min,expectation_sample_warning,source_health_status,data_quality_status,away_score,home_score,straight_up_winner_side,final_margin_away_minus_home,final_total,bet_result,bet_margin_to_line,bet_line,result_source,warps_joined,warps_spread_side,warps_spread_team,warps_spread_edge_points,warps_spread_edge_bucket,warps_spread_pick_alignment,warps_fair_home_spread,warps_fair_away_spread,warps_home_win_prob,warps_away_win_prob,warps_ml_side,warps_ml_team,warps_ml_edge_prob,warps_ml_ev
2025,REG,11,CHI@MIN,CHI,MIN,final,true,spread,AWAY,4.0,play,🎯 TARGETED PLAY,🎯 TARGETED PLAY: Chicago Bears +3,AWAY,4.0,4.0,playable,true,false,,sharp;team_rating;injury,,OVER,3.0,4.0,lean,false,false,,sharp,,research_thin_sample,AWAY,+130 | -150,130,-150,0.4202,0.5798,0.6381,0.3619,0.2179,-0.2179,0.4676,-0.3968,0.4676,0.2179,0.0348,true,true,NFC North,NFC North,AWAY,NEUTRAL,AWAY,AWAY,aligned,neutral,aligned,aligned,2.22,0.0,2.22,0.86,1,true,OK,OK,19.0,17.0,AWAY,2.0,36.0,win,5.0,3.0,nflverse,true,HOME,MIN,2.06,abs2_to_3,conflict,-5.06,5.06,0.6466,0.3534,HOME,MIN,0.0745,0.0835
2025,REG,15,GB@DEN,GB,DEN,final,true,,,,pass,⚠️ PASS,"⚠️ PASS: Mixed signals, no clear edge identified",,,,blocked,false,true,candidate unavailable,,,,,,blocked,false,true,candidate unavailable,,,research_thin_sample,AWAY,-130 | +114,-130,114,0.5474,0.4526,0.55,0.45,0.0026,-0.0026,-0.0269,-0.037,-0.0269,0.0026,0.0325,false,false,NFC North,AFC West,,NEUTRAL,,,no_pick,no_pick,no_pick,no_pick,,0.0,,,0,true,OK,OK,,,,,,,,,,true,HOME,DEN,4.094,abs>=3,non_spread_pick,-2.59,2.59,0.5765,0.4235,HOME,DEN,0.1026,0.1644
2025,REG,16,CIN@MIA,CIN,MIA,final,true,spread,HOME,4.0,play,🎯 TARGETED PLAY,🎯 TARGETED PLAY: Miami Dolphins +3.5,HOME,4.0,4.0,playable,true,false,,sharp;team_rating;injury,,UNDER,0.0,4.0,lean,false,false,,,,research_thin_sample,AWAY,-200 | +180,-200,180,0.6512,0.3488,0.765,0.235,0.1138,-0.1138,0.1475,-0.342,0.1475,0.1138,0.0238,false,true,AFC North,AFC East,AWAY,AWAY,AWAY,NEUTRAL,conflict,conflict,conflict,neutral,10.43,1.0,9.43,-0.12,1,true,OK,OK,45.0,21.0,AWAY,24.0,66.0,loss,-19.5,4.5,nflverse,true,HOME,MIA,4.789,abs>=3,aligned,-1.29,1.29,0.5382,0.4618,HOME,MIA,0.1829,0.4531
2025,REG,16,KC@TEN,KC,TEN,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,4.0,blocked,false,true,team-rating conflict,sharp,team_rating;injury,UNDER,2.0,4.0,lean,false,false,,ref_weather_context,,research_thin_sample,HOME,-160 | +150,-160,150,0.6061,0.3939,0.4827,0.5173,-0.1234,0.1234,-0.2156,0.2932,0.2932,0.1234,0.0154,false,true,AFC West,AFC South,NEUTRAL,AWAY,HOME,NEUTRAL,no_pick,no_pick,no_pick,no_pick,0.39,6.0,-5.61,-0.2,1,true,OK,OK,,,,,,,,,,true,HOME,TEN,1.962,abs1_to_2,non_spread_pick,1.54,-1.54,0.4545,0.5455,HOME,TEN,0.077,0.1544
2025,REG,16,ATL@ARI,ATL,ARI,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,2.0,4.0,lean,false,false,,sharp;team_rating;injury,,OVER,1.0,4.0,lean,false,false,,sharp,,research_thin_sample,HOME,-143 | +135,-143,135,0.5803,0.4197,0.492,0.508,-0.0883,0.0883,-0.1639,0.1938,0.1938,0.0883,0.014,false,true,NFC South,NFC West,,HOME,,,no_pick,no_pick,no_pick,no_pick,,-1.0,,,0,true,OK,OK,,,,,,,,,,true,HOME,ARI,6.035,abs>=3,non_spread_pick,-3.54,3.54,0.6037,0.3963,HOME,ARI,0.1758,0.3522
2025,REG,16,SF@IND,SF,IND,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,AWAY,0.0,3.0,blocked,false,true,team-rating conflict,sharp,team_rating,OVER,-2.0,4.0,lean,false,false,,,ref_weather_context,research_thin_sample,AWAY,-250 | +220,-250,220,0.6957,0.3043,0.7806,0.2194,0.085,-0.085,0.0929,-0.298,0.0929,0.085,0.0268,false,false,NFC West,AFC South,AWAY,AWAY,AWAY,AWAY,no_pick,no_pick,no_pick,no_pick,9.28,3.0,6.28,0.85,1,true,OK,OK,,,,,,,,,,true,HOME,IND,5.362,abs>=3,non_spread_pick,-0.86,0.86,0.5256,0.4744,HOME,IND,0.1892,0.4978
2025,REG,16,NE@BAL,NE,BAL,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,3.0,blocked,false,true,team-rating conflict,sharp,team_rating,OVER,2.0,4.0,lean,false,false,,ref_weather_context,,research_thin_sample,AWAY,+156 | -150,156,-150,0.3943,0.6057,0.518,0.482,0.1237,-0.1237,0.3261,-0.1967,0.3261,0.1237,-0.0094,false,true,AFC East,AFC North,,HOME,,,no_pick,no_pick,no_pick,no_pick,,-4.0,,,0,true,OK,OK,,,,,,,,,,true,HOME,BAL,4.062,abs>=3,non_spread_pick,-7.56,7.56,0.713,0.287,HOME,BAL,0.0905,0.0984
2025,REG,16,LAC@DAL,LAC,DAL,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,4.0,blocked,false,true,sharp spread edge required;team-rating conflict,,team_rating,OVER,0.0,4.0,lean,false,false,,sharp,ref_weather_context,research_thin_sample,AWAY,+110 | -120,110,-120,0.4661,0.5339,0.7392,0.2608,0.2731,-0.2731,0.5523,-0.5219,0.5523,0.2731,0.0216,false,false,AFC West,NFC East,AWAY,AWAY,AWAY,AWAY,no_pick,no_pick,no_pick,no_pick,7.79,2.0,5.79,0.54,1,true,OK,OK,,,,,,,,,,true,AWAY,LAC,4.253,abs>=3,non_spread_pick,2.75,-2.75,0.4189,0.5811,AWAY,LAC,0.1072,0.1738
2025,REG,16,LV@HOU,LV,HOU,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,AWAY,0.0,3.0,blocked,false,true,team-rating conflict,sharp,team_rating,OVER,1.0,4.0,lean,false,false,,sharp,,research_thin_sample,AWAY,+800 | -1115,800,-1115,0.108,0.892,0.2627,0.7373,0.1547,-0.1547,1.3647,-0.1966,1.3647,0.1547,0.0288,false,true,AFC West,AFC South,HOME,HOME,HOME,HOME,no_pick,no_pick,no_pick,no_pick,-12.5,-3.0,-9.5,-0.53,1,true,OK,OK,,,,,,,,,,true,AWAY,LV,10.616,abs>=3,non_spread_pick,-3.88,3.88,0.6136,0.3864,AWAY,LV,0.2904,2.8637
2025,REG,16,TB@CAR,TB,CAR,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,AWAY,0.0,3.0,blocked,false,true,team-rating conflict,sharp,team_rating,OVER,0.0,4.0,lean,false,false,,,,research_thin_sample,AWAY,-152 | +130,-152,130,0.5811,0.4189,0.6926,0.3074,0.1114,-0.1114,0.1482,-0.2929,0.1482,0.1114,0.038,true,true,NFC South,NFC South,AWAY,AWAY,AWAY,NEUTRAL,no_pick,no_pick,no_pick,no_pick,5.41,3.0,2.41,-0.31,1,true,OK,OK,,,,,,,,,,true,AWAY,TB,0.912,abs<1,non_spread_pick,3.91,-3.91,0.3856,0.6144,AWAY,TB,0.0314,0.0108
2025,REG,16,JAX@DEN,JAX,DEN,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,AWAY,3.0,4.0,lean,false,false,,sharp;team_rating,,OVER,0.0,4.0,lean,false,false,,,,research_thin_sample,AWAY,+160 | -178,160,-178,0.3753,0.6247,0.6547,0.3453,0.2794,-0.2794,0.7022,-0.4607,0.7022,0.2794,0.0249,false,true,AFC South,AFC West,AWAY,HOME,AWAY,NEUTRAL,no_pick,no_pick,no_pick,no_pick,5.14,-2.0,7.14,-0.3,1,true,OK,OK,,,,,,,,,,true,HOME,DEN,2.881,abs2_to_3,non_spread_pick,-6.38,6.38,0.6824,0.3176,HOME,DEN,0.0732,0.0724
2025,REG,16,NYJ@NO,NYJ,NO,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,2.0,5.0,lean,false,false,,sharp,injury,OVER,-2.0,4.0,lean,false,false,,,ref_weather_context,research_thin_sample,AWAY,+250 | -285,250,-285,0.2785,0.7215,0.3973,0.6027,0.1188,-0.1188,0.3905,-0.1858,0.3905,0.1188,0.026,false,false,AFC East,NFC South,HOME,HOME,HOME,NEUTRAL,no_pick,no_pick,no_pick,no_pick,-5.49,-1.0,-4.49,0.32,1,true,OK,OK,,,,,,,,,,true,AWAY,NYJ,3.83,abs>=3,non_spread_pick,-2.67,2.67,0.5787,0.4213,AWAY,NYJ,0.1393,0.4325
2025,REG,16,MIN@NYG,MIN,NYG,final,true,,,,pass,⚠️ PASS,"⚠️ PASS: Mixed signals, no clear edge identified",,,,blocked,false,true,candidate unavailable,,,,,,blocked,false,true,candidate unavailable,,,research_thin_sample,HOME,-144 | +125,-144,125,0.5704,0.4296,0.311,0.689,-0.2595,0.2595,-0.4731,0.5504,0.5504,0.2595,0.0346,false,true,NFC North,NFC East,HOME,AWAY,HOME,HOME,no_pick,no_pick,no_pick,no_pick,-6.85,3.0,-9.85,-0.59,1,true,OK,OK,,,,,,,,,,true,AWAY,MIN,0.193,abs<1,non_spread_pick,2.69,-2.69,0.4207,0.5793,AWAY,MIN,0.0072,-0.0292
2025,REG,16,PIT@DET,PIT,DET,final,true,,,,pass,⚠️ PASS,"⚠️ PASS: Mixed signals, no clear edge identified",,,,blocked,false,true,candidate unavailable,,,,,,blocked,false,true,candidate unavailable,,,research_thin_sample,AWAY,+300 | -325,300,-325,0.2464,0.7536,0.7283,0.2717,0.4819,-0.4819,1.9131,-0.6447,1.9131,0.4819,0.0147,false,false,AFC North,NFC North,AWAY,HOME,AWAY,AWAY,no_pick,no_pick,no_pick,no_pick,7.21,-2.0,9.21,0.58,1,true,OK,OK,,,,,,,,,,true,AWAY,PIT,2.191,abs2_to_3,non_spread_pick,-5.31,5.31,0.6535,0.3465,AWAY,PIT,0.1233,0.4901
2025,REG,16,BUF@CLE,BUF,CLE,final,true,,,,pass,⚠️ PASS,"⚠️ PASS: Mixed signals, no clear edge identified",,,,blocked,false,true,candidate unavailable,,,,,,blocked,false,true,candidate unavailable,,,research_thin_sample,HOME,-590 | +455,-590,455,0.826,0.174,0.7502,0.2498,-0.0758,0.0758,-0.1227,0.3867,0.3867,0.0758,0.0353,false,true,AFC East,AFC North,AWAY,AWAY,AWAY,NEUTRAL,no_pick,no_pick,no_pick,no_pick,8.73,6.0,2.73,0.49,1,true,OK,OK,,,,,,,,,,true,HOME,CLE,5.219,abs>=3,non_spread_pick,5.28,-5.28,0.3473,0.6527,HOME,CLE,0.1646,0.8234
2025,REG,17,TB@MIA,TB,MIA,final,true,spread,HOME,4.0,play,🎯 TARGETED PLAY,🎯 TARGETED PLAY: Miami Dolphins +5.5,HOME,4.0,4.0,playable,true,false,,sharp;team_rating;injury,,OVER,0.0,4.0,lean,false,false,,,,research_thin_sample,HOME,-235 | +205,-235,205,0.6815,0.3185,0.5108,0.4892,-0.1707,0.1707,-0.2718,0.4921,0.4921,0.1707,0.0294,false,false,NFC South,AFC East,AWAY,AWAY,AWAY,HOME,conflict,conflict,conflict,aligned,2.71,1.0,1.71,-0.66,1,true,OK,OK,17.0,20.0,HOME,-3.0,37.0,win,8.5,5.5,nflverse,true,HOME,MIA,4.442,abs>=3,aligned,1.06,-1.06,0.4687,0.5313,HOME,MIA,0.1541,0.4294
2025,REG,17,SEA@CAR,SEA,CAR,final,true,spread,AWAY,3.0,play,📊 LEAN,👀 LEAN: Seattle Seahawks -6.5 (proceed with caution),AWAY,3.0,3.0,playable,true,false,,sharp;team_rating,,OVER,1.0,4.0,lean,false,false,,sharp,,research_thin_sample,AWAY,-300 | +260,-300,260,0.7297,0.2703,0.7315,0.2685,0.0018,-0.0018,-0.0247,-0.0334,-0.0247,0.0018,0.0278,false,true,NFC West,NFC South,AWAY,AWAY,AWAY,AWAY,aligned,aligned,aligned,aligned,11.67,1.0,10.67,0.54,1,true,OK,OK,27.0,10.0,AWAY,17.0,37.0,win,10.5,-6.5,nflverse,true,HOME,CAR,4.118,abs>=3,conflict,2.38,-2.38,0.4297,0.5703,HOME,CAR,0.1518,0.4825
2025,REG,17,JAX@IND,JAX,IND,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,3.0,blocked,false,true,team-rating conflict,sharp,team_rating,OVER,-1.0,4.0,lean,false,false,,sharp,ref_weather_context,research_thin_sample,AWAY,-210 | +185,-210,185,0.6588,0.3412,0.723,0.277,0.0642,-0.0642,0.0673,-0.2105,0.0673,0.0642,0.0283,true,true,AFC South,AFC South,AWAY,NEUTRAL,AWAY,AWAY,no_pick,no_pick,no_pick,no_pick,8.36,0.0,8.36,0.9,1,true,OK,OK,,,,,,,,,,true,HOME,IND,6.798,abs>=3,non_spread_pick,-3.3,3.3,0.5969,0.4031,HOME,IND,0.2605,0.7011
2025,REG,17,ARI@CIN,ARI,CIN,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,AWAY,0.0,4.0,blocked,false,true,no sharp spread side;sharp spread edge required,team_rating;injury,,OVER,1.0,4.0,lean,false,false,,sharp,ref_weather_context,research_thin_sample,AWAY,+285 | -345,285,-345,0.251,0.749,0.492,0.508,0.241,-0.241,0.8942,-0.3448,0.8942,0.241,0.035,false,false,NFC West,AFC North,,HOME,,,no_pick,no_pick,no_pick,no_pick,,-1.0,,,0,true,OK,OK,,,,,,,,,,true,AWAY,ARI,6.286,abs>=3,non_spread_pick,-0.71,0.71,0.5212,0.4788,AWAY,ARI,0.2229,0.7956
2025,REG,17,PIT@CLE,PIT,CLE,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,3.0,blocked,false,true,team-rating conflict,sharp,team_rating,OVER,3.0,4.0,lean,false,false,,sharp;ref_weather_context,,research_thin_sample,AWAY,-200 | +180,-200,180,0.6512,0.3488,0.7903,0.2097,0.1391,-0.1391,0.1854,-0.4127,0.1854,0.1391,0.0238,true,true,AFC North,AFC North,AWAY,AWAY,AWAY,NEUTRAL,no_pick,no_pick,no_pick,no_pick,12.87,3.0,9.87,0.25,1,true,OK,OK,,,,,,,,,,true,HOME,CLE,2.376,abs2_to_3,non_spread_pick,2.12,-2.12,0.4373,0.5627,HOME,CLE,0.082,0.1806
2025,REG,17,NE@NYJ,NE,NYJ,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,4.0,blocked,false,true,sharp spread edge required;team-rating conflict,injury,team_rating,UNDER,2.0,4.0,lean,false,false,,ref_weather_context,,research_thin_sample,HOME,-835 | +640,-835,640,0.8686,0.1314,0.5957,0.4043,-0.2729,0.2729,-0.333,1.9918,1.9918,0.2729,0.0282,true,true,AFC East,AFC East,AWAY,AWAY,AWAY,NEUTRAL,no_pick,no_pick,no_pick,no_pick,5.39,2.0,3.39,-0.32,1,true,OK,OK,,,,,,,,,,true,HOME,NYJ,15.272,abs>=3,non_spread_pick,-2.77,2.77,0.5816,0.4184,HOME,NYJ,0.4493,3.217
2025,REG,17,CHI@SF,CHI,SF,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,2.0,3.0,lean,false,false,,sharp;team_rating,,OVER,2.0,4.0,lean,false,false,,sharp,,research_thin_sample,HOME,+160 | -190,160,-190,0.3699,0.6301,0.3249,0.6751,-0.0449,0.0449,-0.1551,0.0303,0.0303,0.0449,0.0398,false,true,NFC North,NFC West,HOME,HOME,HOME,NEUTRAL,no_pick,no_pick,no_pick,no_pick,-6.41,-2.0,-4.41,0.37,1,true,OK,OK,,,,,,,,,,true,HOME,SF,0.968,abs<1,non_spread_pick,-4.47,4.47,0.6301,0.3699,AWAY,CHI,0.0146,-0.0014
2025,REG,17,LAR@ATL,LAR,ATL,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,4.0,blocked,false,true,sharp spread edge required,,injury,UNDER,2.0,4.0,lean,false,false,,ref_weather_context,,research_thin_sample,HOME,-375 | +330,-375,330,0.7725,0.2275,0.5135,0.4865,-0.259,0.259,-0.3496,1.092,1.092,0.259,0.022,false,true,NFC West,NFC South,AWAY,AWAY,HOME,NEUTRAL,no_pick,no_pick,no_pick,no_pick,0.75,2.0,-1.25,-0.04,1,true,OK,OK,,,,,,,,,,true,HOME,ATL,9.478,abs>=3,non_spread_pick,-1.98,1.98,0.5585,0.4415,HOME,ATL,0.3185,1.2338
2025,REG,17,NO@TEN,NO,TEN,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,5.0,blocked,false,true,team-rating conflict,sharp,team_rating;injury,UNDER,0.0,4.0,lean,false,false,,,,research_thin_sample,HOME,-120 | +108,-120,108,0.5315,0.4685,0.5022,0.4978,-0.0293,0.0293,-0.0793,0.0354,0.0354,0.0293,0.0262,false,false,NFC South,AFC South,AWAY,AWAY,NEUTRAL,NEUTRAL,no_pick,no_pick,no_pick,no_pick,1.09,1.0,0.09,-0.06,1,true,OK,OK,,,,,,,,,,true,HOME,TEN,2.24,abs2_to_3,non_spread_pick,-0.74,0.74,0.5219,0.4781,HOME,TEN,0.0436,0.0438
2025,REG,17,NYG@LV,NYG,LV,final,true,,,,pass,⚠️ PASS,"⚠️ PASS: Mixed signals, no clear edge identified",,,,blocked,false,true,candidate unavailable,,,,,,blocked,false,true,candidate unavailable,,,research_thin_sample,AWAY,-159 | +140,-159,140,0.5957,0.4043,0.706,0.294,0.1103,-0.1103,0.15,-0.2944,0.15,0.1103,0.0306,false,false,NFC East,AFC West,AWAY,HOME,AWAY,NEUTRAL,no_pick,no_pick,no_pick,no_pick,14.24,-1.0,15.24,0.16,1,true,OK,OK,,,,,,,,,,true,HOME,LV,6.634,abs>=3,non_spread_pick,-3.63,3.63,0.6065,0.3935,HOME,LV,0.1999,0.4313
2025,REG,17,PHI@BUF,PHI,BUF,final,true,,,,pass,⚠️ PASS,"⚠️ PASS: Mixed signals, no clear edge identified",,,,blocked,false,true,candidate unavailable,,,,,,blocked,false,true,candidate unavailable,,,research_thin_sample,AWAY,+140 | -157,140,-157,0.4055,0.5945,0.7079,0.2921,0.3025,-0.3025,0.6991,-0.5219,0.6991,0.3025,0.0276,false,false,NFC East,AFC East,AWAY,NEUTRAL,AWAY,NEUTRAL,no_pick,no_pick,no_pick,no_pick,7.29,0.0,7.29,-0.43,1,true,OK,OK,,,,,,,,,,true,AWAY,PHI,0.093,abs<1,non_spread_pick,-2.91,2.91,0.5856,0.4144,AWAY,PHI,0.0182,0.003
2025,REG,18,DAL@NYG,DAL,NYG,final,true,spread,HOME,5.0,play,🎯 TARGETED PLAY,🎯 TARGETED PLAY: New York Giants +3.5,HOME,5.0,3.0,playable,true,false,,sharp;team_rating,,OVER,-1.0,4.0,lean,false,false,,sharp,ref_weather_context,research_thin_sample,HOME,-184 | +170,-184,170,0.6363,0.3637,0.248,0.752,-0.3883,0.3883,-0.6172,1.0304,1.0304,0.3883,0.0183,true,true,NFC East,NFC East,HOME,AWAY,HOME,NEUTRAL,aligned,conflict,aligned,neutral,-11.48,2.0,-13.48,-0.32,1,true,DEGRADED,DEGRADED,17.0,34.0,HOME,-17.0,51.0,win,20.5,3.5,nflverse,true,HOME,NYG,3.973,abs>=3,aligned,-0.97,0.97,0.5288,0.4712,HOME,NYG,0.1284,0.2692
2025,REG,18,NO@ATL,NO,ATL,final,true,spread,AWAY,4.0,play,🎯 TARGETED PLAY,🎯 TARGETED PLAY: New Orleans Saints +3.5,AWAY,4.0,4.0,playable,true,false,,sharp;team_rating;injury,,OVER,-1.0,4.0,lean,false,false,,sharp,ref_weather_context,research_thin_sample,AWAY,+155 | -166,155,-166,0.3859,0.6141,0.3909,0.6091,0.005,-0.005,-0.0032,-0.024,-0.0032,0.005,0.0162,true,true,NFC South,NFC South,HOME,HOME,HOME,HOME,conflict,conflict,conflict,conflict,-2.22,-1.0,-1.22,-0.86,1,true,DEGRADED,DEGRADED,17.0,19.0,HOME,-2.0,36.0,win,1.5,3.5,nflverse,true,AWAY,NO,2.091,abs2_to_3,aligned,-2.41,2.41,0.5711,0.4289,AWAY,NO,0.0736,0.1581
2025,REG,18,LAC@DEN,LAC,DEN,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,4.0,blocked,false,true,team-rating conflict,sharp,team_rating;injury,OVER,0.0,4.0,lean,false,false,,,,research_thin_sample,AWAY,+575 | -750,575,-750,0.1438,0.8562,0.5419,0.4581,0.3982,-0.3982,2.6582,-0.4809,2.6582,0.3982,0.0305,true,true,AFC West,AFC West,AWAY,NEUTRAL,AWAY,NEUTRAL,no_pick,no_pick,no_pick,no_pick,0.59,0.0,0.59,-0.03,1,true,DEGRADED,DEGRADED,,,,,,,,,,true,AWAY,LAC,12.213,abs>=3,non_spread_pick,-2.29,2.29,0.5675,0.4325,AWAY,LAC,0.3365,3.325
2025,REG,18,WAS@PHI,WAS,PHI,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,4.0,blocked,false,true,sharp spread edge required,team_rating,injury,OVER,1.0,4.0,lean,false,false,,sharp,,research_thin_sample,AWAY,+280 | -310,280,-310,0.2582,0.7418,0.544,0.456,0.2858,-0.2858,1.0672,-0.3969,1.0672,0.2858,0.0193,true,true,NFC East,NFC East,,HOME,,,no_pick,no_pick,no_pick,no_pick,,-2.0,,,0,true,DEGRADED,DEGRADED,,,,,,,,,,true,HOME,PHI,1.163,abs1_to_2,non_spread_pick,-4.16,4.16,0.6215,0.3785,HOME,PHI,0.0051,-0.0332
2025,REG,18,KC@LV,KC,LV,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,AWAY,3.0,4.0,lean,false,false,,sharp;team_rating;injury,,UNDER,0.0,4.0,lean,false,false,,,,research_thin_sample,HOME,-245 | +225,-245,225,0.6977,0.3023,0.6664,0.3336,-0.0312,0.0312,-0.0615,0.084,0.084,0.0312,0.0178,true,true,AFC West,AFC West,AWAY,AWAY,AWAY,HOME,no_pick,no_pick,no_pick,no_pick,6.69,5.0,1.69,-0.57,1,true,DEGRADED,DEGRADED,,,,,,,,,,true,HOME,LV,1.916,abs1_to_2,non_spread_pick,1.58,-1.58,0.4531,0.5469,HOME,LV,0.1167,0.2914
2025,REG,18,GB@MIN,GB,MIN,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,3.0,4.0,lean,false,false,,sharp,injury,OVER,0.0,4.0,lean,false,false,,,,research_thin_sample,AWAY,+245 | -250,245,-250,0.2887,0.7113,0.568,0.432,0.2793,-0.2793,0.9596,-0.3952,0.9596,0.2793,0.0041,true,true,NFC North,NFC North,,AWAY,,,no_pick,no_pick,no_pick,no_pick,,1.0,,,0,true,DEGRADED,DEGRADED,,,,,,,,,,true,AWAY,GB,11.279,abs>=3,non_spread_pick,-1.22,1.22,0.5362,0.4638,AWAY,GB,0.2954,1.6439
2025,REG,18,BAL@PIT,BAL,PIT,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,AWAY,0.0,4.0,blocked,false,true,team-rating conflict,sharp;injury,team_rating,UNDER,0.0,4.0,lean,false,false,,,,research_thin_sample,HOME,-180 | +165,-180,165,0.6301,0.3699,0.524,0.476,-0.1061,0.1061,-0.1849,0.2614,0.2614,0.1061,0.0202,true,true,AFC North,AFC North,,AWAY,,,no_pick,no_pick,no_pick,no_pick,,3.0,,,0,true,DEGRADED,DEGRADED,,,,,,,,,,true,HOME,PIT,3.394,abs>=3,non_spread_pick,1.11,-1.11,0.4672,0.5328,HOME,PIT,0.1308,0.3316
2025,REG,18,NYJ@BUF,NYJ,BUF,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,0.0,4.0,blocked,false,true,sharp spread edge required,team_rating,injury,UNDER,2.0,4.0,lean,false,false,,ref_weather_context,,research_thin_sample,AWAY,+300 | -345,300,-345,0.2438,0.7562,0.3362,0.6638,0.0924,-0.0924,0.3448,-0.1438,0.3448,0.0924,0.0253,true,true,AFC East,AFC East,HOME,HOME,HOME,HOME,no_pick,no_pick,no_pick,no_pick,-7.81,-6.0,-1.81,-0.54,1,true,DEGRADED,DEGRADED,,,,,,,,,,true,AWAY,NYJ,5.605,abs>=3,non_spread_pick,-6.9,6.9,0.6959,0.3041,AWAY,NYJ,0.1566,0.9766
2025,REG,18,ARI@LAR,ARI,LAR,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,AWAY,1.0,4.0,lean,false,false,,sharp;injury,,OVER,2.0,4.0,lean,false,false,,sharp,,research_thin_sample,AWAY,+285 | -310,285,-310,0.2557,0.7443,0.552,0.448,0.2963,-0.2963,1.1252,-0.4075,1.1252,0.2963,0.0158,true,true,NFC West,NFC West,,HOME,,,no_pick,no_pick,no_pick,no_pick,,-1.0,,,0,true,DEGRADED,DEGRADED,,,,,,,,,,true,AWAY,ARI,13.958,abs>=3,non_spread_pick,-0.54,0.54,0.5161,0.4839,AWAY,ARI,0.3773,3.3553
2025,REG,18,MIA@NE,MIA,NE,final,true,,,,pass,⚠️ PASS,⚠️ PASS: Edge score did not isolate a playable market,HOME,2.0,5.0,lean,false,false,,sharp,injury,OVER,-1.0,4.0,lean,false,false,,sharp,ref_weather_context,research_thin_sample,AWAY,+490 | -625,490,-625,0.1643,0.8357,0.4697,0.5303,0.3053,-0.3053,1.7709,-0.3848,1.7709,0.3053,0.0316,true,true,AFC East,AFC East,HOME,AWAY,HOME,AWAY,no_pick,no_pick,no_pick,no_pick,-3.12,1.0,-4.12,0.69,1,true,DEGRADED,DEGRADED,,,,,,,,,,true,AWAY,MIA,13.255,abs>=3,non_spread_pick,-0.74,0.74,0.5221,0.4779,AWAY,MIA,0.35,2.5845
